budget,id,language,popularity,release_date,revenue,runtime,status,title,vote_avg,vote_count,genres_1,genres_2,genres_3,genres_4,genres_5,pro_com_1,pro_com_2,pro_com_3,pro_com_4,pro_coun_1,pro_coun_2,pro_coun_3
15000000,33217,English,21.095489,19-03-2010,75700498,01:32,Released,Diary of a Wimpy Kid,5.9,355,Comedy,Family,,,,Dune Entertainment,Color Force,Dayday Films,,,,
15000000,132232,English,47.455148,17-01-2013,146497771,01:40,Released,Mama,6,1401,Horror,,,,,Universal Pictures,Toma 78,De Milo,,,,
15000000,11153,English,22.838834,28-07-1983,61399552,01:38,Released,National Lampoon's Vacation,7.1,410,Comedy,Adventure,Romance,,,Warner Bros.,,,,,,
15000000,208134,English,27.165222,22-10-2013,151831537,01:32,Released,Bad Grandpa,6,680,Comedy,,,,,Paramount Pictures,MTV Films,Dickhouse Productions,,,,
15000000,1165,English,19.113278,15-09-2006,123384128,01:43,Released,The Queen,6.8,338,Drama,,,,,BIM Distribuzione,Granada Film Productions,Scott Rudin Productions,Path\u00e9 Renn Productions,,,
15000000,4011,English,58.553213,29-02-1988,73326666,01:32,Released,Beetlejuice,7.1,1444,Fantasy,Comedy,,,,"Geffen Company, The",Warner Bros.,,,,,
15000000,17202,English,2.005111,12-10-2007,55184721,01:53,Released,Why Did I Get Married?,6.1,33,Comedy,Drama,,,,Lions Gate Films,,,,,,
18000000,9587,English,16.418639,21-12-1994,0,01:55,Released,Little Women,7,215,Drama,Romance,,,,Columbia Pictures,,,,,,
17000000,65086,English,43.675191,01-02-2012,127730736,01:35,Released,The Woman in Black,6.1,1206,Drama,Horror,Thriller,,,Hammer Film Productions,UK Film Council,Alliance Films,Film i V\u00e4st,,,
15000000,10053,English,4.688212,03-02-2006,66966987,01:27,Released,When a Stranger Calls,5.4,268,Horror,Thriller,,,,Davis Entertainment,Screen Gems,,,,,
15000000,11870,English,9.125594,08-02-2002,52970014,01:28,Released,Big Fat Liar,5.6,197,Comedy,Family,,,,Universal Pictures,,,,,,
15000000,11778,English,19.786392,08-12-1978,50000000,03:03,Released,The Deer Hunter,7.8,921,Drama,War,,,,Universal Pictures,EMI Films Ltd.,,,,,
15000000,586,English,13.581966,25-12-1997,64256513,01:37,Released,Wag the Dog,6.7,270,Comedy,Drama,,,,New Line Cinema,Tribeca Productions,Baltimore Pictures,,,,
17000000,18736,English,11.927667,25-04-2003,55534455,01:34,Released,The Lizzie McGuire Movie,5.7,280,Family,Comedy,,,,Walt Disney Pictures,Teen Life Productions,,,,,
35000000,134411,English,30.556135,21-02-2013,42930462,01:52,Released,Snitch,5.8,1138,Thriller,Drama,,,,Front Street Productions,Participant Media,Imagenation Abu Dhabi FZ,Exclusive Media Group,,,
15000000,287903,English,31.565117,26-11-2015,61548707,01:38,Released,Krampus,5.9,584,Horror,Comedy,Fantasy,,,Universal Pictures,Legendary Pictures,,,,,
15000000,9276,English,21.535126,25-12-1998,40283321,01:44,Released,The Faculty,6.2,492,Horror,Mystery,Science Fiction,,,Dimension Films,Los Hooligans Productions,,,,,
0,15765,English,7.921311,09-06-1993,0,01:58,Released,What's Love Got to Do with It,6.9,72,Drama,Music,,,,Touchstone Pictures,,,,,,
15000000,2142,English,19.284129,15-08-1997,44862187,01:44,Released,Cop Land,6.6,382,Action,Crime,Drama,,,Miramax Films,Across the River Productions,Woods Entertainment,,,,
16000000,11397,English,23.423082,07-12-2001,66468332,01:29,Released,Not Another Teen Movie,5.5,431,Comedy,,,,,Original Film,Columbia Pictures Corporation,Neal H. Moritz Productions,,,,
7000000,77016,English,49.517264,20-09-2012,48126384,01:49,Released,End of Watch,7.2,1170,Crime,Drama,Thriller,,,Emmett/Furla Films,Exclusive Media Group,Hedge Fund Film Partners,Crave Films,,,
15000000,11478,English,11.375032,31-03-2000,35007180,01:46,Released,The Skulls,5.8,156,Crime,Drama,Thriller,,,Universal Pictures,Original Film,Newmarket Capital Group,Cranium Films,,,
15000000,266856,English,61.182331,26-11-2014,123726688,02:03,Released,The Theory of Everything,7.8,3311,Drama,Romance,,,,Working Title Films,,,,,,
0,13411,English,7.314796,10-04-2003,0,01:26,Released,Malibu's Most Wanted,4.7,77,Comedy,Crime,,,,Karz Entertainment,Big Ticket Productions,Warner Bros.,,,,
15000000,10564,English,6.857923,27-04-2000,33771174,02:00,Released,Where the Heart Is,6.9,155,Comedy,Drama,Romance,,,Twentieth Century Fox Film Corporation,Wind Dancer Films,,,,,
15000000,947,English,41.286336,10-12-1962,69995385,03:36,Released,Lawrence of Arabia,7.8,851,Adventure,Drama,History,War,,Horizon Pictures (II),,,,,,
15000000,24150,English,12.929525,28-08-2009,39421467,01:45,Released,Halloween II,5.1,267,Horror,,,,,Dimension Films,Spectacle Entertainment Group,Trancas International Films,,,,
15000000,228970,English,42.952942,05-12-2014,52501541,01:55,Released,Wild,7,951,Drama,,,,,Fox Searchlight Pictures,Pacific Standard,bob industries,,,,
15000000,18405,English,19.760383,13-03-2009,32721635,01:50,Released,The Last House on the Left,6.2,440,Crime,Thriller,Horror,Drama,,Rogue Pictures,Film Afrika,Sean S. Cunningham Films,,,,
15000000,6961,English,10.194097,04-02-2005,47175038,01:28,Released,The Wedding Date,6.2,230,Comedy,Romance,,,,26 Films,Gold Circle Films,Visionview Production,,,,
13000000,11442,English,11.045593,01-07-2002,37664855,01:34,Released,Halloween: Resurrection,4.5,228,Horror,Thriller,,,,Dimension Films,,,,,,
16000000,2493,English,44.533612,18-09-1987,30857814,01:38,Released,The Princess Bride,7.6,1486,Adventure,Family,Fantasy,Comedy,Romance,Act III Communications,The Princess Bride Ltd.,Buttercup Films Ltd.,,,,
15000000,14047,English,10.84158,27-12-2007,30226144,02:06,Released,The Great Debaters,6.9,151,Drama,,,,,The Weinstein Company,Harpo Films,Marshall Production,,,,
15000000,64690,English,49.294864,06-08-2011,78054825,01:40,Released,Drive,7.4,3725,Drama,Action,Thriller,Crime,,Bold Films,Marc Platt Productions,Odd Lot Entertainment,FilmDistrict,,,
15000000,11132,English,7.424798,17-02-2004,29331068,01:29,Released,Confessions of a Teenage Drama Queen,5.1,221,Comedy,,,,,Walt Disney Pictures,,,,,,
15000000,17127,English,5.164281,17-04-1998,46905889,01:51,Released,The Object of My Affection,5.6,72,Comedy,Drama,Romance,,,Twentieth Century Fox Film Corporation,,,,,,
15000000,1562,English,34.759855,26-04-2007,64238440,01:40,Released,28 Weeks Later,6.5,1197,Horror,Thriller,Science Fiction,,,DNA Films,Figment Films,Sociedad General de Cine S.A.,UK Film Council,,,
15000000,232679,English,7.297757,22-08-2014,30127963,01:55,Released,When the Game Stands Tall,6.3,130,Drama,,,,,Mandalay Pictures,Affirm Films,,,,,
14000000,17880,English,3.334804,18-02-2005,32645546,01:46,Released,Because of Winn-Dixie,6.1,61,Comedy,Drama,Family,,,Twentieth Century Fox Film Corporation,,,,,,
20000000,14736,English,2.027393,21-04-2000,27728118,02:04,Released,Love & Basketball,7.4,88,Action,Comedy,Drama,Romance,,40 Acres & A Mule Filmworks,,,,,,
0,9434,English,13.817269,11-04-1997,28084357,01:47,Released,Grosse Pointe Blank,6.9,275,Action,Comedy,Thriller,Romance,,Caravan Pictures,Hollywood Pictures,Roger Birnbaum Productions,,,,
15000000,23706,English,13.237835,04-09-2009,40105542,01:39,Released,All About Steve,4.7,295,Comedy,,,,,Dune Entertainment,Fox 2000 Pictures,Fortis Films,Dune Entertainment III,,,
0,11531,English,3.890223,27-10-2000,0,01:30,Released,Book of Shadows: Blair Witch 2,4.3,212,Mystery,Thriller,Horror,,,Artisan Entertainment,Haxan Films,,,,,
15000000,9100,English,19.517239,03-05-1996,24769466,01:41,Released,The Craft,6.3,380,Drama,Fantasy,Horror,Thriller,,Columbia Pictures,,,,,,
15000000,116,English,30.669913,26-10-2005,85306374,02:04,Released,Match Point,7.3,1105,Drama,Thriller,Crime,Romance,,DreamWorks,,,,,,
0,38843,English,9.681147,23-07-2010,0,01:43,Released,Ramona and Beezus,6.1,245,Comedy,Family,,,,Dune Entertainment,DiNovi Pictures,,,,,
11500000,1245,English,15.355589,05-11-1993,23237911,02:14,Released,The Remains of the Day,7.5,202,Drama,Romance,,,,Columbia Pictures,Merchant Ivory Productions,,,,,
15000000,4995,English,19.85579,11-09-1997,43101594,02:35,Released,Boogie Nights,7.5,796,Drama,,,,,New Line Cinema,Ghoulardi Film Company,Lawrence Gordon Productions,,,,
0,10413,English,11.689337,15-01-1993,0,01:34,Released,Nowhere to Run,5.5,119,Action,Adventure,Drama,Thriller,,Columbia Pictures,,,,,,
15000000,14012,English,3.043589,20-10-2006,21000000,01:35,Released,Flicka,6.1,52,Drama,,,,,Twentieth Century Fox Film Corporation,Fox 2000 Pictures,Zucker/Netter Productions,,,,
15000000,9793,English,17.141376,22-03-2007,0,01:29,Released,The Hills Have Eyes 2,5.2,351,Horror,Thriller,,,,Dune Entertainment,Craven-Maddalena Films,Fox Atomic,,,,
14000000,12212,English,8.885017,19-09-2000,38574362,01:37,Released,Urban Legends: Final Cut,4.4,100,Horror,,,,,Original Film,Phoenix Pictures,Canal+ Droits Audiovisuels,,,,
0,13768,English,4.115398,11-10-2002,0,01:30,Released,Tuck Everlasting,6.4,128,Fantasy,Drama,Science Fiction,Romance,Family,Walt Disney Pictures,,,,,,
20000000,8975,English,7.679336,13-10-2006,22165608,01:32,Released,The Marine,5,163,Action,Adventure,Drama,Thriller,,Twentieth Century Fox Film Corporation,Pacific Film and Television Commission,WWE Studios,,,,
15000000,342521,English,18.268009,21-04-2016,20566327,01:34,Released,Keanu,6,421,Action,Comedy,,,,New Line Cinema,,,,,,
15000000,45272,English,7.809701,22-12-2010,20529194,01:57,Released,Country Strong,5.9,80,Drama,Romance,,,,Maguire Entertainment,Screen Gems,Sony Pictures Home Entertainment,,,,
15000000,9424,English,9.378688,24-07-1998,17507368,01:24,Released,Disturbing Behavior,5.5,104,Mystery,Horror,Science Fiction,,,Village Roadshow Pictures,Beacon Communications,Hoyts Film Partnership,Metro-Goldwyn-Mayer (MGM),,,
15000000,97367,English,35.395129,20-03-2013,35485608,02:20,Released,The Place Beyond the Pines,6.8,1653,Drama,Crime,,,,Sidney Kimmel Entertainment,Electric City Entertainment,Verisimilitude,,,,
15000000,254904,English,45.317278,27-08-2014,32556119,01:48,Released,The November Man,6,639,Crime,Action,Thriller,,,Irish Dreamtime,Relativity Media,SPD Films,,,,
15000000,18681,English,4.302941,04-09-1999,0,01:49,Released,Eye of the Beholder,5.3,42,Drama,Mystery,Thriller,,,Destination Films,,,,,,
15000000,12162,English,47.006162,10-10-2008,42000000,02:11,Released,The Hurt Locker,7.2,1840,Drama,Thriller,War,,,Summit Entertainment,Kingsgate Films,Grosvenor Park Media Ltd.,Voltage Pictures,,,
15000000,11495,English,11.379652,11-05-1984,17080167,01:54,Released,Firestarter,5.9,173,Fantasy,Drama,Horror,Action,Thriller,Universal Pictures,Dino De Laurentiis Company,,,,,
15000000,64689,English,24.612603,20-09-2012,37930465,01:37,Released,Killing Them Softly,5.8,742,Crime,Thriller,,,,Plan B Entertainment,1984 Private Defense Contractors,Annapurna Pictures,Inferno Entertainment,,,
15000000,157849,English,26.708193,25-07-2014,31554855,02:01,Released,A Most Wanted Man,6.5,541,Thriller,,,,,Senator Film Produktion,Lionsgate,FilmNation Entertainment,Film4,,,
0,13166,English,8.710294,18-04-2001,0,01:27,Released,Freddy Got Fingered,4.6,115,Comedy,,,,,Regency Enterprises,Epsilon Motion Pictures,New Regency Pictures,MBST/Lloyd Productions,,,
0,15511,English,1.800119,11-01-2008,0,01:25,Released,VeggieTales: The Pirates Who Don't Do Anything,5.9,25,Adventure,Animation,Comedy,Science Fiction,Family,Starz Animation,Big Idea Productions,Arc Productions,,,,
15000000,37003,English,0.335195,19-05-2007,22730842,01:25,Released,U2 3D,6.7,10,Music,Documentary,,,,National Geographic Entertainment,3ality Digital Entertainment,,,,,
25000000,12211,English,11.782725,01-09-2000,15843608,01:27,Released,Highlander: Endgame,4.4,104,Action,Fantasy,Science Fiction,,,Davis-Panzer Productions,Dimension Films,,,,,
0,13816,English,2.711955,25-08-2006,0,02:01,Released,Idlewild,5.1,17,Crime,Drama,Music,,,Atlas Entertainment,Forensic Films,HBO Films,,,,
15000000,51828,English,16.629173,02-03-2011,59389433,01:47,Released,One Day,7,978,Drama,Romance,,,,Film 4,Color Force,,,,,
15000000,22798,English,20.05902,13-09-2009,16633035,01:51,Released,Whip It,6.7,357,Drama,,,,,Dune Entertainment,Mandate Pictures,Vincent Pictures,Barry Mendel Productions,,,
15000000,7501,English,8.113634,07-09-2001,12000000,01:32,Released,Knockaround Guys,5.9,97,Crime,Thriller,,,,Lawrence Bender Productions,,,,,,
0,10743,English,9.87419,25-04-2003,0,01:37,Released,Confidence,6.4,126,Action,Comedy,Thriller,Crime,,Cinerenta Medienbeteiligungs KG,Lionsgate,Ignite Entertainment,,,,
0,37718,English,2.857936,27-08-1999,0,01:37,Released,The Muse,5.3,31,Fantasy,Comedy,,,,October Films,,,,,,
20000000,15237,English,3.138118,02-07-2004,0,02:05,Released,De-Lovely,6.3,32,Drama,Music,,,,Metro-Goldwyn-Mayer (MGM),Winkler Films,Potboiler Productions,,,,
15000000,9686,English,6.684096,10-03-1989,0,02:04,Released,New York Stories,6.2,64,Comedy,Drama,Romance,,,Touchstone Pictures,,,,,,
0,17644,English,0.722911,01-01-1998,0,01:16,Released,Barney's Great Adventure,2.9,8,Family,,,,,PolyGram Filmed Entertainment,Lyrick Studios,,,,,
15000000,97430,English,17.672021,02-11-2012,15608545,01:36,Released,The Man with the Iron Fists,5.2,358,Action,,,,,Arcade Pictures,Iron Fists,,,,,
15000000,12257,English,3.033471,25-11-1998,10443316,01:33,Released,Home Fries,4.8,32,Drama,Comedy,Romance,,,Warner Bros.,Baltimore Pictures,Kasdan Pictures,,,,
0,13539,English,3.313257,23-03-2000,0,01:36,Released,Here On Earth,5.4,48,Romance,,,,,Fox 2000 Pictures,Friendly Productions,,,,,
15000000,68,English,41.089863,20-02-1985,0,02:12,Released,Brazil,7.5,861,Comedy,Science Fiction,,,,Embassy International Pictures,,,,,,
15000000,14024,English,10.9071,10-08-2004,14867514,01:43,Released,Raise Your Voice,6,211,Music,Drama,Romance,,,New Line Cinema,FilmEngine,Brookwell-McNamara Entertainment,ChickFlick Productions,,,
15000000,115,English,49.230089,06-03-1998,46189568,01:57,Released,The Big Lebowski,7.8,2926,Comedy,Crime,,,,Gramercy Pictures,PolyGram Filmed Entertainment,Working Title Films,,,,
15000000,7874,English,11.429607,08-12-2006,10903846,01:56,Released,Black Snake Moan,6.6,243,Drama,,,,,Paramount Classics,,,,,,
15000000,4911,English,6.373316,14-12-2002,9237470,01:58,Released,Dark Blue,6.5,85,Action,Crime,Drama,Thriller,,United Artists,Intermedia Films,IM Filmproduktion,Cosmic Pictures,,,
16000000,1988,English,9.717392,01-01-2007,18928871,01:40,Released,A Mighty Heart,6.7,95,Drama,Thriller,,,,Plan B Entertainment,Revolution Films,Paramount Vantage,,,,
15000000,16222,English,8.074807,31-03-2000,9902115,01:34,Released,Whatever It Takes,5,37,Drama,Comedy,Romance,,,Columbia Pictures Corporation,,,,,,
20000000,9557,English,7.034752,01-10-2002,8586376,01:34,Released,Boat Trip,4.7,146,Comedy,,,,,Motion Picture Corporation of America,Artisan Entertainment,,,,,
0,9026,English,7.250379,17-05-2002,0,01:37,Released,The Importance of Being Earnest,6.7,127,Comedy,Drama,History,Romance,,Ealing Studios,,,,,,
0,57943,English,0.116873,01-02-1998,0,01:38,Released,The Love Letter,4.7,3,Comedy,Drama,Fantasy,Romance,,[],,,,,,
0,18276,English,7.712206,05-05-2006,0,01:31,Released,Hoot,5.5,44,Drama,Family,,,,The Kennedy/Marshall Company,Hoot Productions LLC,Walden Media,,,,
15000000,8321,English,25.329493,08-02-2008,34533783,01:47,Released,In Bruges,7.4,1388,Comedy,Drama,Crime,,,Blueprint Pictures,Scion Films,Film4,Focus Features,,,
15,72359,English,5.112809,09-05-2013,0,01:35,Released,Peeples,5.6,26,Comedy,,,,,34th Street Films,Homegrown Pictures,,,,,
15000000,10186,English,13.832376,20-08-2008,8762890,01:42,Released,The Rocker,5.6,156,Comedy,Music,,,,Fox Atomic,,,,,,
15000000,25704,English,7.446069,21-08-2009,6405245,01:29,Released,Post Grad,5,100,Comedy,,,,,Dune Entertainment,Cold Spring Pictures,The Montecito Picture Company,Fox Atomic,,,
15000000,133694,English,13.568302,23-09-2012,8138788,01:46,Released,Promised Land,6,243,Drama,,,,,Participant Media,Imagenation Abu Dhabi FZ,Focus Features,Media Farm,,,
15000000,19265,English,21.857387,19-06-2009,35097815,01:32,Released,Whatever Works,6.8,350,Comedy,Romance,,,,Sony Pictures Classics,Wild Bunch,Gravier Productions,Perdido Productions,,,
15000000,36047,English,0.249245,19-07-2000,5217498,01:45,Released,The In Crowd,4.7,15,Thriller,,,,,Morgan Creek Productions,,,,,,
15000000,8053,English,12.163832,17-11-2005,12036149,02:01,Released,The Three Burials of Melquiades Estrada,7,177,Adventure,Crime,Drama,Mystery,Western,The Javelina Film Company,EuropaCorp,,,,,
0,2290,English,8.962245,16-09-1999,0,02:00,Released,Jakob the Liar,6,90,Comedy,Drama,History,,,Columbia Pictures,Global Entertainment Productions GmbH & Company Medien KG,Blue Wolf,Kasso Inc. Productions,,,
15000000,5236,English,32.690038,05-09-2005,15785148,01:43,Released,Kiss Kiss Bang Bang,7.2,886,Action,Comedy,Crime,Mystery,,Silver Pictures,Warner Bros.,,,,,
25000000,6552,English,8.583217,30-04-1999,4152230,01:32,Released,Idle Hands,6.1,182,Thriller,Comedy,Horror,,,Columbia Pictures Corporation,Team Todd,Licht/Mueller Film Corporation,,,,
15000000,1018,English,31.60985,16-05-2001,20117339,02:27,Released,Mulholland Drive,7.6,1477,Thriller,Drama,Mystery,,,Asymmetrical Productions,Les Films Alain Sarde,Babbo Inc.,The Picture Factory,,,
0,10075,English,12.295216,26-01-2007,0,01:38,Released,Blood and Chocolate,5.4,87,Drama,Fantasy,Horror,Romance,,Lakeshore Entertainment,Metro-Goldwyn-Mayer (MGM),Daniel Bobker Productions,Berrick Filmproduktion,,,
22000000,38031,English,12.4654,23-05-2010,0,01:38,Released,You Will Meet a Tall Dark Stranger,5.8,251,Comedy,Drama,Romance,,,Antena 3 Films,,,,,,
15000000,42188,English,30.983397,15-09-2010,9455232,01:44,Released,Never Let Me Go,6.8,737,Drama,Romance,Science Fiction,,,Fox Searchlight Pictures,DNA Films,Film4,,,,
0,112430,English,1.485324,05-08-2007,0,04:36,Released,The Company,7,12,Drama,,,,,[],,,,,,
15000000,6687,English,11.428903,18-01-2008,5926410,01:51,Released,Transsiberian,6.5,195,Thriller,Crime,Mystery,,,Lietuvos Kinostudija,Scout Productions,Telecinco Cinema,Castelao Producciones,,,
15000000,13853,English,5.484679,17-01-1986,0,01:38,Released,The Clan of the Cave Bear,4.8,27,Adventure,Drama,,,,The Guber-Peters Company,Warner Bros.,Producers Sales Organization (PSO),Jonesfilm,,,
0,31306,English,5.770246,22-10-1999,0,01:51,Released,Crazy in Alabama,6.5,12,Comedy,Drama,,,,Columbia Pictures,Green Moon Productions,,,,,
15000000,8461,English,15.175289,20-10-2007,7938872,01:52,Released,Funny Games,6.3,545,Horror,Thriller,Crime,,,Celluloid Dreams,Tartan Films,Film4,Warner Independent Pictures (WIP),,,
0,331592,English,2.414721,11-09-2015,0,01:40,Released,Listening,5.5,31,Drama,Thriller,Science Fiction,,,Young Medium,Listen Film,,,,,
0,47692,English,0.470645,24-11-1999,0,01:56,Released,Felicia's Journey,6.6,23,Drama,,,,,Alliance Atlantis Communications,Icon Entertainment International,Marquis Films Ltd,,,,
92620000,19,German,32.351527,10-01-1927,650422,02:33,Released,Metropolis,8,657,Drama,Science Fiction,,,,Paramount Pictures,Universum Film (UFA),,,,,
12000000,10045,French,17.493735,09-11-2004,9584131,01:24,Released,District B13,6.5,565,Action,Thriller,Science Fiction,,,Canal Plus,TF1 Films Production,EuropaCorp,,,,
8000000,400,English,6.932221,01-12-1995,529766,01:56,Released,Things to Do in Denver When You're Dead,6.7,85,Drama,Crime,,,,Miramax Films,,,,,,
15000000,253450,Chinese,8.142166,27-08-2015,632542,01:45,Released,The Assassin,6.6,157,Action,Drama,History,,,Media Asia Films,Sil-Metropole Organisation,Central Motion Pictures,Zhejiang Huace Film & TV,,,
